anime_id,mean_rating,count,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
25777,8.346626786307743,3009,Shingeki no Kyojin Season 2,8.45,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",Attack on Titan Season 2,進撃の巨人 Season2,TV,12,"Apr 1, 2017 to Jun 17, 2017",Spring 2017,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise",Funimation,Wit Studio,Manga,24 min. per ep.,R - 17+ (violence & profanity),128.0,16,1591506,18262,72638,1337762,15022,12637,153447,239823.0,308956.0,304020.0,135241.0,38504.0,12841.0,5160.0,1716.0,839.0,1804.0
26055,8.44748201438849,1390,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,8.45,"Action, Adventure, Supernatural, Drama, Shounen",JoJo's Bizarre Adventure:Stardust Crusaders - Battle in Egypt,ジョジョの奇妙な冒険 スターダストクルセイダース,TV,24,"Jan 10, 2015 to Jun 20, 2015",Winter 2015,"Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha",VIZ Media,David Production,Manga,23 min. per ep.,R - 17+ (violence & profanity),122.0,159,641298,13852,21449,555181,5258,3162,56248,98315.0,131812.0,131420.0,59310.0,16576.0,5302.0,1933.0,786.0,360.0,1006.0
26243,7.431183341797867,1969,Owari no Seraph,7.49,"Action, Military, Supernatural, Drama, Vampire, Shounen",Seraph of the End:Vampire Reign,終わりのセラフ,TV,12,"Apr 4, 2015 to Jun 20, 2015",Spring 2015,"Rakuonsha, NBCUniversal Entertainment Japan, Shueisha",Funimation,Wit Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),1589.0,89,888227,10730,40781,642719,17399,24383,162945,48515.0,71339.0,133622.0,134810.0,58192.0,25346.0,10732.0,4545.0,2018.0,1430.0
26349,7.383587786259542,1048,Danna ga Nani wo Itteiru ka Wakaranai Ken,7.38,"Slice of Life, Comedy, Romance, Seinen",I Can't Understand What My Husband Is Saying,旦那が何を言っているかわからない件,TV,13,"Oct 3, 2014 to Dec 26, 2014",Fall 2014,"DAX Production, Dream Creation",Unknown,Seven,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,1973.0,519,273464,733,10146,195180,4707,6028,57403,8978.0,18345.0,41649.0,47967.0,20737.0,8507.0,2146.0,817.0,379.0,324.0
27775,7.902524544179523,1426,Plastic Memories,7.94,"Sci-Fi, Drama, Romance",Plastic Memories,プラスティック・メモリーズ,TV,13,"Apr 5, 2015 to Jun 28, 2015",Spring 2015,"Aniplex, Movic, AT-X, ASCII Media Works, Bushiroad, MAGES., Asahi Broadcasting, BS11",Aniplex of America,Doga Kobo,Original,24 min. per ep.,PG-13 - Teens 13 or older,623.0,154,643043,9223,34019,396899,20291,22823,169011,51548.0,66207.0,94793.0,65999.0,26175.0,11927.0,5412.0,2090.0,945.0,739.0
27787,7.3106936416184976,1384,Nisekoi:,7.39,"Comedy, Harem, Romance, School, Shounen",Nisekoi:False Love,ニセコイ:,TV,12,"Apr 10, 2015 to Jun 26, 2015",Spring 2015,"Aniplex, Shueisha",Aniplex of America,Shaft,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1920.0,239,500350,2322,17271,404576,8509,10213,59781,24762.0,39225.0,83571.0,91647.0,40153.0,17055.0,7026.0,2613.0,1234.0,934.0
27821,8.19644527595884,1069,Fate/stay night: Unlimited Blade Works Prologue,8.1,"Action, Fantasy, Magic, Supernatural",Fate/stay night:Unlimited Blade Works - Prologue,Fate/stay night [Unlimited Blade Works] プロローグ,Special,1,"Oct 5, 2014",Unknown,"Aniplex, Notes",Aniplex of America,ufotable,Visual novel,51 min.,PG-13 - Teens 13 or older,413.0,604,239361,412,3430,207405,1022,667,26837,19307.0,36765.0,52711.0,27871.0,8042.0,2952.0,882.0,384.0,215.0,242.0
27899,6.956328897987035,2931,Tokyo Ghoul √A,7.07,"Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen",Tokyo Ghoul √A,東京喰種√A,TV,12,"Jan 9, 2015 to Mar 27, 2015",Winter 2015,"Marvelous AQL, Shueisha",Funimation,Studio Pierrot,Manga,24 min. per ep.,R - 17+ (violence & profanity),3343.0,42,1226168,11097,41115,1072579,14227,29761,68486,98678.0,115987.0,166412.0,178939.0,113336.0,66311.0,47884.0,23686.0,13773.0,10261.0
28121,7.587301587301587,2520,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7.64,"Action, Adventure, Comedy, Romance, Fantasy",Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているだろうか,TV,13,"Apr 4, 2015 to Jun 27, 2015",Spring 2015,"Genco, Movic, Warner Bros. Japan, KlockWorx, SoftBank Creative, Showgate, MAGES., FuRyu",Sentai Filmworks,J.C.Staff,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1172.0,60,1075095,10275,41249,870168,14498,22709,126471,67154.0,112874.0,202029.0,174094.0,68187.0,29328.0,11784.0,5473.0,2657.0,1757.0
28171,8.335697399527186,2538,Shokugeki no Souma,8.29,"Ecchi, School, Shounen",Food Wars! Shokugeki no Soma,食戟のソーマ,TV,24,"Apr 4, 2015 to Sep 26, 2015",Spring 2015,"Dentsu, Frontier Works, Mainichi Broadcasting System, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Shueisha, I Will",Sentai Filmworks,J.C.Staff,Manga,25 min. per ep.,PG-13 - Teens 13 or older,230.0,51,1167795,21821,69269,889263,26886,27717,154660,115573.0,195681.0,228781.0,116773.0,33230.0,12166.0,4424.0,1700.0,1033.0,1501.0
28223,8.214726291441789,2594,Death Parade,8.2,"Game, Mystery, Psychological, Drama, Thriller",Death Parade,デス・パレード,TV,12,"Jan 10, 2015 to Mar 28, 2015",Winter 2015,"VAP, DAX Production, Nippon Television Network",Funimation,Madhouse,Original,23 min. per ep.,R - 17+ (violence & profanity),310.0,48,1213828,22364,60991,857277,34803,27071,233686,108347.0,189275.0,222567.0,120965.0,39569.0,14443.0,5052.0,1587.0,738.0,844.0
28297,8.105167724388032,1103,Ore Monogatari!!,7.96,"Comedy, Romance, Shoujo",My Love Story!!,俺物語!!,TV,24,"Apr 9, 2015 to Sep 24, 2015",Spring 2015,"VAP, Nippon Television Network, Shueisha",Sentai Filmworks,Madhouse,Manga,22 min. per ep.,PG-13 - Teens 13 or older,586.0,258,480559,4007,45150,267314,29979,29492,108624,29373.0,49930.0,75238.0,49721.0,18841.0,7980.0,2648.0,979.0,517.0,455.0
28497,7.381412639405204,1345,Rokka no Yuusha,7.35,"Action, Adventure, Fantasy, Magic, Mystery",Rokka:Braves of the Six Flowers,六花の勇者,TV,12,"Jul 5, 2015 to Sep 20, 2015",Summer 2015,Pony Canyon,Ponycan USA,Passione,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2098.0,245,486940,2273,24384,343368,10419,15206,93563,16670.0,36109.0,75038.0,74629.0,34419.0,15034.0,7049.0,2742.0,1377.0,982.0
28623,7.107641196013289,1505,Koutetsujou no Kabaneri,7.26,"Action, Horror, Supernatural, Drama, Fantasy",Kabaneri of the Iron Fortress,甲鉄城のカバネリ,TV,12,"Apr 8, 2016 to Jul 1, 2016",Spring 2016,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting","Funimation, Crunchyroll",Wit Studio,Original,22 min. per ep.,R - 17+ (violence & profanity),2532.0,181,592987,2768,43587,395731,13782,24728,115159,23447.0,42712.0,83541.0,91394.0,46017.0,20955.0,10407.0,4515.0,1808.0,1185.0
28677,7.688037012557833,1513,Yamada-kun to 7-nin no Majo (TV),7.65,"Harem, Mystery, Comedy, Supernatural, Romance, School, Shounen",Yamada-kun and the Seven Witches,山田くんと7人の魔女,TV,12,"Apr 12, 2015 to Jun 28, 2015",Spring 2015,"Dentsu, Frontier Works, Kodansha, Rakuonsha, Ultra Super Pictures, Memory-Tech, Daiichikosho, Lawson HMV Entertainment, Amuse, Animatic, A-Sketch","Funimation, Crunchyroll",LIDENFILMS,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1164.0,199,564446,3535,24708,418171,12313,13263,95991,27784.0,49661.0,102470.0,90657.0,34166.0,12641.0,4133.0,1426.0,568.0,482.0
28701,8.352425482174167,1711,Fate/stay night: Unlimited Blade Works 2nd Season,8.33,"Action, Fantasy, Magic, Supernatural",Fate/stay night [Unlimited Blade Works] Season 2,Fate/stay night [Unlimited Blade Works] 2nd シーズン,TV,13,"Apr 5, 2015 to Jun 28, 2015",Spring 2015,"Aniplex, Notes",Aniplex of America,ufotable,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),201.0,175,605173,7133,17042,506098,5149,3505,73379,71602.0,119899.0,121470.0,54277.0,16916.0,6481.0,3069.0,1278.0,534.0,639.0
28825,7.362236628849271,1234,Himouto! Umaru-chan,7.17,"Comedy, School, Seinen, Slice of Life",Himouto! Umaru-chan,干物妹！うまるちゃん,TV,12,"Jul 9, 2015 to Sep 24, 2015",Summer 2015,"AT-X, TOHO animation, Good Smile Company, Shueisha, BS11, Jinnan Studio, RAY",Sentai Filmworks,Doga Kobo,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2912.0,241,494283,4047,27712,337956,14390,25819,88406,22307.0,30742.0,65854.0,78645.0,39437.0,19581.0,9646.0,4840.0,3001.0,3503.0
28851,8.978837756130332,2977,Koe no Katachi,9.0,"Drama, School, Shounen",A Silent Voice,聲の形,Movie,1,"Sep 17, 2016",Unknown,"Shochiku, Pony Canyon, Kodansha, ABC Animation, Quaras","Eleven Arts, NYAV Post",Kyoto Animation,Manga,2 hr. 10 min.,PG-13 - Teens 13 or older,11.0,28,1387607,62452,30379,1151644,4306,1949,199329,393684.0,295492.0,156604.0,61581.0,19228.0,7135.0,3108.0,1242.0,698.0,2071.0
28891,8.725436681222707,1832,Haikyuu!! Second Season,8.73,"Comedy, Sports, Drama, School, Shounen",Haikyu!! 2nd Season,ハイキュー!! セカンドシーズン,TV,25,"Oct 4, 2015 to Mar 27, 2016",Fall 2015,"TOHO animation, Shueisha",Sentai Filmworks,Production I.G,Manga,24 min. per ep.,PG-13 - Teens 13 or older,38.0,94,874150,13879,45223,736157,11154,4991,76625,151129.0,199939.0,155002.0,51418.0,10670.0,3239.0,810.0,313.0,167.0,890.0
28907,7.75876923076923,1625,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.74,"Action, Adventure, Fantasy, Military",GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,TV,12,"Jul 4, 2015 to Sep 19, 2015",Summer 2015,"Genco, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Bandai Namco Games",Sentai Filmworks,A-1 Pictures,Light novel,23 min. per ep.,R - 17+ (violence & profanity),933.0,177,601037,5306,27933,441412,11391,17137,103164,33144.0,64199.0,112250.0,80259.0,29438.0,12892.0,5895.0,2585.0,1405.0,1031.0
28927,7.561764705882353,1360,Owari no Seraph: Nagoya Kessen-hen,7.64,"Action, Military, Supernatural, Drama, Vampire, Shounen",Seraph of the End:Battle in Nagoya,終わりのセラフ　名古屋決戦編,TV,12,"Oct 10, 2015 to Dec 26, 2015",Fall 2015,"NBCUniversal Entertainment Japan, Shueisha",Funimation,Wit Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),1180.0,218,537525,2596,19278,438214,7800,7153,65080,33644.0,51510.0,95886.0,84994.0,32928.0,12903.0,5148.0,2227.0,955.0,642.0
28999,7.679902755267423,2468,Charlotte,7.77,"Drama, School, Super Power",Charlotte,Charlotte（シャーロット）,TV,13,"Jul 5, 2015 to Sep 27, 2015",Summer 2015,"Aniplex, Mainichi Broadcasting System, Movic, Visual Art's, ASCII Media Works, Tokyo MX, BS11",Aniplex of America,P.A. Works,Original,24 min. per ep.,PG-13 - Teens 13 or older,877.0,64,1057447,17800,41882,811977,16828,22611,164149,92116.0,123791.0,179854.0,139784.0,61167.0,27465.0,13643.0,6408.0,2732.0,1803.0
29786,7.3269908386187454,1419,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7.33,"Comedy, Ecchi, School",SHIMONETA:A Boring World Where the Concept of Dirty Jokes Doesn't Exist,下ネタという概念が存在しない退屈な世界,TV,12,"Jul 4, 2015 to Sep 19, 2015",Summer 2015,"Frontier Works, Shogakukan-Shueisha Productions, Genco, Starchild Records, AT-X, KlockWorx",Funimation,J.C.Staff,Light novel,23 min. per ep.,R+ - Mild Nudity,2216.0,201,557478,3142,32748,383747,15423,20101,105459,24751.0,36840.0,80271.0,90520.0,42794.0,17758.0,7861.0,3234.0,1684.0,1305.0
29803,7.9354553492484525,2262,Overlord,7.96,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Overlord,オーバーロード,TV,13,"Jul 7, 2015 to Sep 29, 2015",Summer 2015,"AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa",Funimation,Madhouse,Light novel,24 min. per ep.,R - 17+ (violence & profanity),585.0,66,1039944,18324,47550,794635,19931,26267,151561,82644.0,133349.0,203172.0,129862.0,44369.0,18246.0,7885.0,3303.0,1509.0,1322.0
30015,8.039356984478935,1804,ReLIFE,8.03,"Slice of Life, Romance, School",ReLIFE,ReLIFE,TV,13,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C & I entertainment, TMS Music","Funimation, Crunchyroll",TMS Entertainment,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,498.0,126,717580,7566,32848,503190,15158,14479,151905,46558.0,95473.0,139851.0,82537.0,25879.0,9709.0,3120.0,1014.0,464.0,446.0
30123,7.828431372549019,1020,Akagami no Shirayuki-hime,7.79,"Fantasy, Romance, Drama, Shoujo",Snow White with the Red Hair,赤髪の白雪姫,TV,12,"Jul 7, 2015 to Sep 22, 2015",Summer 2015,"Hakusensha, Warner Bros. Japan, KlockWorx, Showgate",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,837.0,284,459085,5657,26374,289725,16445,17453,109088,27114.0,39669.0,69959.0,57305.0,21729.0,9150.0,2536.0,877.0,420.0,342.0
30240,7.825730994152047,1710,Prison School,7.71,"Comedy, Ecchi, Romance, School, Seinen",Prison School,監獄学園〈プリズンスクール〉,TV,12,"Jul 11, 2015 to Sep 26, 2015",Summer 2015,"Genco, Kodansha, Movic, Warner Bros. Japan, KlockWorx, Showgate",Funimation,J.C.Staff,Manga,24 min. per ep.,R+ - Mild Nudity,989.0,136,696018,5544,30112,515188,14356,27646,108716,47571.0,72766.0,122672.0,93167.0,39601.0,17100.0,9053.0,4039.0,2736.0,2670.0
30276,8.576587493940863,4126,One Punch Man,8.57,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural",One Punch Man,ワンパンマン,TV,12,"Oct 5, 2015 to Dec 21, 2015",Fall 2015,"TV Tokyo, Bandai Visual, Lantis, Asatsu DK, Banpresto, Good Smile Company, Shueisha, JR East Marketing & Communications",VIZ Media,Madhouse,Web manga,24 min. per ep.,R - 17+ (violence & profanity),81.0,5,2123866,54435,96568,1841220,30271,26755,129052,360187.0,465041.0,403832.0,172181.0,47365.0,17873.0,5706.0,2279.0,1448.0,2733.0
30296,7.496068152031455,1526,Rakudai Kishi no Cavalry,7.53,"Action, Romance, Ecchi, Fantasy, School",Chivalry of a Failed Knight,落第騎士の英雄譚《キャバルリィ》,TV,12,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,"Frontier Works, Media Factory, AT-X, flying DOG, Hakuhodo DY Music & Pictures, Animatic, SB Creative",Sentai Filmworks,"SILVER LINK., Nexus",Light novel,23 min. per ep.,R - 17+ (violence & profanity),1467.0,158,644218,7169,28554,497433,9155,14988,94088,39563.0,55822.0,104681.0,99851.0,45684.0,21292.0,8315.0,3422.0,1519.0,1127.0
30307,7.1949882537196554,1277,Monster Musume no Iru Nichijou,7.08,"Harem, Comedy, Romance, Ecchi, Fantasy, Seinen",Monster Musume:Everyday Life with Monster Girls,モンスター娘のいる日常,TV,12,"Jul 8, 2015 to Sep 23, 2015",Summer 2015,"Genco, Studio Hibari, TOHO animation",Sentai Filmworks,Lerche,Manga,23 min. per ep.,R+ - Mild Nudity,3318.0,214,539332,3492,27277,398230,12478,26944,74403,25537.0,30129.0,66278.0,90592.0,52155.0,25554.0,11545.0,5452.0,3196.0,2516.0
30503,8.218736383442266,2295,Noragami Aragoto,8.22,"Action, Adventure, Comedy, Supernatural, Shounen",Noragami Aragoto,ノラガミ ARAGOTO,TV,13,"Oct 3, 2015 to Dec 26, 2015",Fall 2015,"Dentsu, Shochiku, Kodansha, Ai Addiction, Avex Pictures, A-Sketch",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,292.0,65,1039422,11026,41249,838883,16740,9772,132778,95218.0,172905.0,214810.0,110299.0,32287.0,11007.0,2993.0,907.0,452.0,462.0
30544,6.8187650360866074,1247,Gakusen Toshi Asterisk,6.9,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",The Asterisk War,学戦都市アスタリスク,TV,12,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,"Aniplex, Animax, Movic, DAX Production, flying DOG, Bandai Namco Entertainment, Asahi Broadcasting",Aniplex of America,A-1 Pictures,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,4017.0,250,480569,1980,22061,363893,7566,18728,68321,16976.0,25719.0,56263.0,80880.0,45737.0,24951.0,11406.0,5888.0,3819.0,3657.0
30654,8.45404071560765,1621,Ansatsu Kyoushitsu 2nd Season,8.54,"Action, Comedy, School, Shounen",Assassination Classroom Second Season,暗殺教室　第２期,TV,25,"Jan 8, 2016 to Jul 1, 2016",Winter 2016,"Dentsu, Studio Hibari, Fuji TV, DAX Production, Avex Pictures, Shueisha, Kansai Telecasting",Funimation,Lerche,Manga,23 min. per ep.,PG-13 - Teens 13 or older,86.0,86,899476,14144,48245,701408,22327,13098,114398,130223.0,170965.0,152883.0,67404.0,19195.0,7042.0,2269.0,841.0,408.0,740.0
30831,8.057609057609058,3003,Kono Subarashii Sekai ni Shukufuku wo!,8.15,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",KonoSuba:God's Blessing on This Wonderful World!,この素晴らしい世界に祝福を！,TV,10,"Jan 14, 2016 to Mar 17, 2016",Winter 2016,"Half H.P Studio, Nippon Columbia, KlockWorx, Sony Music Communications, Toranoana, 81 Produce, Kadokawa Media House","Discotek Media, Crunchyroll",Studio Deen,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,363.0,34,1290898,35019,59954,1041324,20488,21008,148124,129180.0,216190.0,276488.0,143322.0,44991.0,16969.0,6811.0,2634.0,1482.0,1634.0
31043,8.306729264475743,3195,Boku dake ga Inai Machi,8.37,"Mystery, Psychological, Supernatural, Seinen",ERASED,僕だけがいない街,TV,12,"Jan 8, 2016 to Mar 25, 2016",Winter 2016,"Aniplex, Dentsu, Kadokawa Shoten, Fuji TV, DAX Production, Kyoraku Industrial Holdings, Kansai Telecasting, Lawson",Aniplex of America,A-1 Pictures,Manga,23 min. per ep.,R - 17+ (violence & profanity),173.0,29,1359119,37017,52888,1071295,15132,11609,208195,194194.0,259153.0,233952.0,122019.0,43233.0,16230.0,7930.0,3495.0,1493.0,1785.0
31240,8.30056087099967,3031,Re:Zero kara Hajimeru Isekai Seikatsu,8.29,"Psychological, Drama, Thriller, Fantasy",Re:ZERO -Starting Life in Another World-,Re：ゼロから始める異世界生活,TV,25,"Apr 4, 2016 to Sep 19, 2016",Spring 2016,"TV Tokyo, Media Factory, Kadokawa Shoten, AT-X, Magic Capsule, Memory-Tech, Hakuhodo DY Music & Pictures",Funimation,White Fox,Light novel,25 min. per ep.,R - 17+ (violence & profanity),228.0,21,1478842,52618,106570,1130438,30627,34941,176266,192801.0,267437.0,267047.0,133043.0,47623.0,21241.0,11552.0,5128.0,2835.0,3590.0
31404,6.93006993006993,1001,Netoge no Yome wa Onnanoko ja Nai to Omotta?,6.83,"Game, Comedy, Romance, Ecchi, School",And you thought there is never a girl online?,ネトゲの嫁は女の子じゃないと思った？,TV,12,"Apr 7, 2016 to Jun 23, 2016",Spring 2016,"Sotsu, AT-X, Barnum Studio, DAX Production, ASCII Media Works, NBCUniversal Entertainment Japan, i0+, Medicos Entertainment, Radio Osaka",Funimation,Project No.9,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,4293.0,348,383098,1055,27244,252350,11120,20036,72348,9881.0,14786.0,37892.0,63335.0,40195.0,20611.0,8645.0,3544.0,1681.0,1041.0
31478,7.664,1500,Bungou Stray Dogs,7.79,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural",Bungo Stray Dogs,文豪ストレイドッグス,TV,12,"Apr 7, 2016 to Jun 23, 2016",Spring 2016,"Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL","Funimation, Crunchyroll",Bones,Manga,23 min. per ep.,R - 17+ (violence & profanity),838.0,107,792435,16062,58662,497596,25944,26306,183927,42530.0,68495.0,131158.0,103241.0,33107.0,12980.0,4285.0,1486.0,604.0,508.0
31580,7.52734375,1024,Ajin,7.49,"Action, Mystery, Horror, Supernatural, Seinen",Ajin:Demi-Human,亜人,TV,13,"Jan 16, 2016 to Apr 9, 2016",Winter 2016,"Mainichi Broadcasting System, Kodansha, KlockWorx, Sony Music Communications, TOHO animation, King Records",Sentai Filmworks,Polygon Pictures,Manga,24 min. per ep.,R - 17+ (violence & profanity),1604.0,290,446881,2664,24144,280192,13641,24267,104637,14762.0,32685.0,69299.0,64398.0,26193.0,11107.0,4989.0,1895.0,1107.0,976.0
31637,7.853623188405797,1380,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",7.77,"Action, Military, Adventure, Fantasy",GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり　第2クール,TV,12,"Jan 9, 2016 to Mar 26, 2016",Winter 2016,"Genco, Warner Bros. Japan, KlockWorx, Showgate, Bandai Namco Games",Sentai Filmworks,A-1 Pictures,Light novel,23 min. per ep.,R - 17+ (violence & profanity),880.0,322,413838,1696,17744,335209,6622,6532,47731,25129.0,48143.0,85862.0,59813.0,21297.0,8681.0,3683.0,1631.0,801.0,502.0
31722,7.087782805429864,1105,Nanatsu no Taizai: Seisen no Shirushi,7.12,"Action, Adventure, Ecchi, Fantasy, Magic, Shounen, Supernatural",The Seven Deadly Sins:Signs of Holy War,七つの大罪 聖戦の予兆,TV,4,"Aug 28, 2016 to Sep 18, 2016",Summer 2016,"Aniplex, Dentsu, Kodansha, Movic",Unknown,A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3140.0,262,475981,766,13147,400113,3177,4083,55461,20302.0,27226.0,61482.0,89392.0,47185.0,20995.0,8062.0,3125.0,1530.0,1369.0
31765,7.611241217798595,1281,Sword Art Online Movie: Ordinal Scale,7.65,"Action, Game, Adventure, Romance, Fantasy",Sword Art Online the Movie -Ordinal Scale-,劇場版 ソードアート・オンライン -オーディナル・スケール-,Movie,1,"Feb 18, 2017",Unknown,"Aniplex, Genco, ASCII Media Works, Bandai Namco Entertainment",Aniplex of America,A-1 Pictures,Original,1 hr. 59 min.,R+ - Mild Nudity,1164.0,229,508865,4922,9092,411906,2185,1966,83716,45587.0,52764.0,80663.0,67938.0,32095.0,15343.0,7336.0,3518.0,2008.0,1769.0
31798,7.442675159235669,1256,Kiznaiver,7.43,"Sci-Fi, Drama, Romance",Kiznaiver,キズナイーバー,TV,12,"Apr 9, 2016 to Jun 25, 2016",Spring 2016,"Aniplex, Movic, Ultra Super Pictures, Sammy, Asahi Broadcasting, BS11","Aniplex of America, Crunchyroll",Trigger,Original,24 min. per ep.,PG-13 - Teens 13 or older,1810.0,213,540306,4135,35138,330845,16412,22798,135113,21133.0,38362.0,73946.0,74990.0,35487.0,15134.0,6729.0,2395.0,1021.0,730.0
31859,7.638198757763975,1288,Hai to Gensou no Grimgar,7.69,"Action, Adventure, Drama, Fantasy",Grimgar:Ashes and Illusions,灰と幻想のグリムガル,TV,12,"Jan 11, 2016 to Mar 28, 2016",Winter 2016,TOHO animation,Funimation,A-1 Pictures,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1061.0,215,537777,4870,31261,355785,13302,20498,116931,28077.0,51879.0,89168.0,67386.0,27421.0,12564.0,5772.0,2457.0,1212.0,838.0
31933,8.51340373679935,1231,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,8.51,"Action, Adventure, Comedy, Supernatural, Drama, Shounen",JoJo's Bizarre Adventure:Diamond is Unbreakable,ジョジョの奇妙な冒険 ダイヤモンドは砕けない,TV,39,"Apr 2, 2016 to Dec 24, 2016",Spring 2016,"Warner Bros. Japan, KlockWorx, Medicos Entertainment, Shueisha",VIZ Media,David Production,Manga,23 min. per ep.,R - 17+ (violence & profanity),100.0,163,625022,23817,43581,494738,11163,6220,69320,91038.0,134652.0,116573.0,49403.0,14017.0,4652.0,2012.0,788.0,498.0,1215.0
31964,8.064374140302613,3635,Boku no Hero Academia,8.11,"Action, Comedy, School, Shounen, Super Power",My Hero Academia,僕のヒーローアカデミア,TV,13,"Apr 3, 2016 to Jun 26, 2016",Spring 2016,"Dentsu, Mainichi Broadcasting System, Movic, TOHO animation, Shueisha",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,400.0,6,1909814,50005,90902,1655900,18092,19212,125708,192539.0,318675.0,414913.0,253871.0,77961.0,29893.0,9015.0,3664.0,1807.0,3129.0
32182,8.384978540772533,2330,Mob Psycho 100,8.49,"Action, Slice of Life, Comedy, Supernatural",Mob Psycho 100,モブサイコ100,TV,12,"Jul 11, 2016 to Sep 27, 2016",Summer 2016,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan","Funimation, Crunchyroll",Bones,Web manga,24 min. per ep.,PG-13 - Teens 13 or older,109.0,40,1255830,27971,68041,942402,26125,19213,200049,134872.0,258189.0,248934.0,89592.0,20530.0,7113.0,2553.0,959.0,497.0,1112.0
32281,8.895805855974677,3791,Kimi no Na wa.,8.96,"Romance, Supernatural, School, Drama",Your Name.,君の名は。,Movie,1,"Aug 26, 2016",Unknown,"Toho, Sound Team Don Juan, Amuse, JR East Marketing & Communications, Kadokawa, voque ting","Funimation, NYAV Post",CoMix Wave Films,Original,1 hr. 46 min.,PG-13 - Teens 13 or older,16.0,11,1726660,71054,40773,1462143,4746,2463,216535,516874.0,333022.0,200239.0,86314.0,29641.0,12257.0,5199.0,2131.0,1116.0,3966.0
32282,8.203264876250659,1899,Shokugeki no Souma: Ni no Sara,8.21,"Ecchi, School, Shounen",Food Wars! The Second Plate,食戟のソーマ 弍ノ皿,TV,13,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,"Dentsu, Lantis, Mainichi Broadcasting System, KlockWorx, Showgate, Shueisha",Sentai Filmworks,J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,297.0,106,802974,3144,37811,671406,9753,7700,76304,72244.0,133542.0,175909.0,91564.0,24546.0,7342.0,2108.0,707.0,383.0,710.0
